id,atomic_signal_id,family,old_tag,new_tag
1372,COG_SPD_008,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
900,ATM_DEC_020,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
901,ATM_DEC_021,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
903,ATM_DEC_023,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
905,ATM_DEC_025,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
907,ATM_DEC_027,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1373,COG_SPD_009,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
909,ATM_DEC_029,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
911,ATM_DEC_031,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
913,ATM_DEC_033,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
915,ATM_DEC_035,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
917,ATM_DEC_037,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1374,COG_SPD_010,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
919,ATM_DEC_039,decision_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1375,COG_SPD_011,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
930,ATM_OVR_010,overthinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1376,COG_SPD_012,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
936,ATM_OVR_016,overthinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
956,ATM_OVR_036,overthinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
959,ATM_OVR_039,overthinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
961,ATM_REAS_001,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
962,ATM_REAS_002,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
964,ATM_REAS_004,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
966,ATM_REAS_006,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
967,ATM_REAS_007,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
969,ATM_REAS_009,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
971,ATM_REAS_011,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1377,COG_SPD_013,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
973,ATM_REAS_013,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
975,ATM_REAS_015,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
977,ATM_REAS_017,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1378,COG_SPD_014,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
981,ATM_REAS_021,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
983,ATM_REAS_023,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
985,ATM_REAS_025,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
987,ATM_REAS_027,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
989,ATM_REAS_029,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
991,ATM_REAS_031,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
993,ATM_REAS_033,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
995,ATM_REAS_035,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
997,ATM_REAS_037,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
999,ATM_REAS_039,reasoning_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1001,ATM_FUT_001,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1003,ATM_FUT_003,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1005,ATM_FUT_005,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1007,ATM_FUT_007,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1009,ATM_FUT_009,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1011,ATM_FUT_011,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1013,ATM_FUT_013,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1015,ATM_FUT_015,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1379,COG_SPD_015,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1017,ATM_FUT_017,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1019,ATM_FUT_019,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1022,ATM_FUT_022,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1026,ATM_FUT_026,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1028,ATM_FUT_028,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1030,ATM_FUT_030,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1032,ATM_FUT_032,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1034,ATM_FUT_034,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1036,ATM_FUT_036,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1038,ATM_FUT_038,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1039,ATM_FUT_039,future_orientation_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1041,ATM_JDG_001,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1043,ATM_JDG_003,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1045,ATM_JDG_005,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1049,ATM_JDG_009,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1051,ATM_JDG_011,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1053,ATM_JDG_013,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1055,ATM_JDG_015,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1059,ATM_JDG_019,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1061,ATM_JDG_021,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1063,ATM_JDG_023,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1069,ATM_JDG_029,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
2538,MOT_DRV_014,drive_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1071,ATM_JDG_031,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1073,ATM_JDG_033,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1075,ATM_JDG_035,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1077,ATM_JDG_037,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1079,ATM_JDG_039,judgment_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1081,ATM_CPX_001,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1083,ATM_CPX_003,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1085,ATM_CPX_005,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1087,ATM_CPX_007,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1089,ATM_CPX_009,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1091,ATM_CPX_011,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1093,ATM_CPX_013,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1095,ATM_CPX_015,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1097,ATM_CPX_017,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1101,ATM_CPX_021,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1103,ATM_CPX_023,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1105,ATM_CPX_025,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1107,ATM_CPX_027,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1109,ATM_CPX_029,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1111,ATM_CPX_031,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1113,ATM_CPX_033,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1117,ATM_CPX_037,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1119,ATM_CPX_039,complexity_handling_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1121,ATM_PRI_001,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1123,ATM_PRI_003,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1125,ATM_PRI_005,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1127,ATM_PRI_007,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1129,ATM_PRI_009,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1133,ATM_PRI_013,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1135,ATM_PRI_015,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1137,ATM_PRI_017,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1139,ATM_PRI_019,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1169,ATM_FLX_009,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1143,ATM_PRI_023,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1145,ATM_PRI_025,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1147,ATM_PRI_027,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1149,ATM_PRI_029,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1151,ATM_PRI_031,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1153,ATM_PRI_033,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1155,ATM_PRI_035,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1157,ATM_PRI_037,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1159,ATM_PRI_039,prioritization_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1161,ATM_FLX_001,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1163,ATM_FLX_003,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1165,ATM_FLX_005,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1167,ATM_FLX_007,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1171,ATM_FLX_011,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1173,ATM_FLX_013,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1175,ATM_FLX_015,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1177,ATM_FLX_017,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1179,ATM_FLX_019,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1181,ATM_FLX_021,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1182,ATM_FLX_022,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1184,ATM_FLX_024,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1186,ATM_FLX_026,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1188,ATM_FLX_028,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1190,ATM_FLX_030,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1192,ATM_FLX_032,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1194,ATM_FLX_034,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1196,ATM_FLX_036,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1198,ATM_FLX_038,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1200,ATM_FLX_040,mental_flexibility_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1201,ATM_PRB_001,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1203,ATM_PRB_003,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1205,ATM_PRB_005,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1207,ATM_PRB_007,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1209,ATM_PRB_009,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1211,ATM_PRB_011,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1215,ATM_PRB_015,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1219,ATM_PRB_019,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1221,ATM_PRB_021,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1223,ATM_PRB_023,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1225,ATM_PRB_025,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1227,ATM_PRB_027,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1231,ATM_PRB_031,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1233,ATM_PRB_033,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1235,ATM_PRB_035,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1237,ATM_PRB_037,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1239,ATM_PRB_039,problem_solving_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1331,COG_ABS_007,abstraction_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1241,ATM_STR_001,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1243,ATM_STR_003,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1245,ATM_STR_005,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1247,ATM_STR_007,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1249,ATM_STR_009,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1251,ATM_STR_011,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1253,ATM_STR_013,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1257,ATM_STR_017,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1259,ATM_STR_019,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1261,ATM_STR_021,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1263,ATM_STR_023,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1265,ATM_STR_025,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1267,ATM_STR_027,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1269,ATM_STR_029,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1273,ATM_STR_033,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1275,ATM_STR_035,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1277,ATM_STR_037,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1279,ATM_STR_039,strategic_thinking_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1281,ATM_CST_001,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1283,ATM_CST_003,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1332,COG_ABS_008,abstraction_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1285,ATM_CST_005,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1287,ATM_CST_007,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1289,ATM_CST_009,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1291,ATM_CST_011,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1293,ATM_CST_013,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1295,ATM_CST_015,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1301,ATM_CST_021,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1303,ATM_CST_023,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1305,ATM_CST_025,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1307,ATM_CST_027,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1333,COG_ABS_009,abstraction_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1315,ATM_CST_021_v2,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1317,ATM_CST_023_v2,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1319,ATM_CST_025_v2,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1321,ATM_CST_027_v2,cognitive_stability_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1325,COG_ABS_001,abstraction_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1326,COG_ABS_002,abstraction_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1327,COG_ABS_003,abstraction_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1328,COG_ABS_004,abstraction_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1329,COG_ABS_005,abstraction_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1330,COG_ABS_006,abstraction_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1380,COG_SPD_016,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1381,COG_SPD_017,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1382,COG_SPD_018,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1383,COG_SPD_019,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1384,COG_SPD_020,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1385,COG_SPD_021,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1386,COG_SPD_022,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1387,COG_SPD_023,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1388,COG_SPD_024,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1389,COG_SPD_025,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1390,COG_SPD_026,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1393,COG_SPD_029,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1394,COG_SPD_030,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1395,COG_SPD_031,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1396,COG_SPD_032,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1397,COG_SPD_033,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1398,COG_SPD_034,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1399,COG_SPD_035,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1400,COG_SPD_036,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1401,COG_SPD_037,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1402,COG_SPD_038,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1404,COG_SPD_040,cognitive_speed_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1405,COG_ATT_001,attention_control_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1406,COG_ATT_002,attention_control_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1407,COG_ATT_003,attention_control_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
1408,COG_ATT_004,attention_control_signals,GENERAL_CONCERN,STRENGTH_SIGNAL
